Transaction_Id,Transaction_Date,Customer Name,Transaction_Status,Transaction_Type,Customer_Segment,State,Total Amount,Total Fees,Total Tax
T00024639,2025-08-30 00:00:00,Kiara Verma,Success,Refund,Corporate,Uttar Pradesh,₹ 3284.70,₹ 0.00,₹ 0.00
T00024662,2025-08-30 00:00:00,Diya Gupta,Success,Bill Payment,Retail,Uttar Pradesh,₹ 1143.83,₹ 0.00,₹ 0.00
T00024722,2025-08-04 00:00:00,Karan Iyer,Success,Deposit,Retail,Uttar Pradesh,₹ 11134.25,₹ 0.00,₹ 0.00
T00025531,2025-08-22 00:00:00,Pari Mehta,Success,Deposit,Retail,Uttar Pradesh,₹ 7257.43,₹ 14.51,₹ 2.61
T00026346,2025-08-23 00:00:00,Rohan Joshi,Success,Withdrawal,Retail,Uttar Pradesh,₹ 1586.56,₹ 0.00,₹ 0.00
T00026350,2025-08-13 00:00:00,Aadhya Desai,Success,Transfer,Retail,Uttar Pradesh,₹ 80855.07,₹ 161.71,₹ 29.11
T00026878,2025-08-08 00:00:00,Priya Desai,Success,Refund,Retail,Uttar Pradesh,₹ 1639.31,₹ 0.00,₹ 0.00
T00026931,2025-08-03 00:00:00,Vihaan Kapoor,Success,Loan EMI,Retail,Uttar Pradesh,₹ 3225.88,₹ 6.45,₹ 1.16
T00027156,2025-08-15 00:00:00,Amit Patel,Success,Loan EMI,Premium,Uttar Pradesh,₹ 3804.17,₹ 7.61,₹ 1.37
T00027250,2025-08-03 00:00:00,Vivaan Verma,Success,Card Payment,SME,Uttar Pradesh,₹ 12315.68,₹ 0.00,₹ 0.00
T00027365,2025-08-03 00:00:00,Sara Patel,Success,Deposit,SME,Uttar Pradesh,₹ 15560.60,₹ 0.00,₹ 0.00
T00028210,2025-08-17 00:00:00,Pari Bansal,Success,Investment,Premium,Uttar Pradesh,₹ 5022.97,₹ 5.02,₹ 0.90
T00028725,2025-08-31 00:00:00,Reyansh Kapoor,Success,Card Payment,Premium,Uttar Pradesh,₹ 3913.41,₹ 7.83,₹ 1.41
T00029649,2025-08-30 00:00:00,Anaya Desai,Pending,Card Payment,Premium,Uttar Pradesh,₹ 3519.23,₹ 3.52,₹ 0.63
T00029912,2025-08-16 00:00:00,Vihaan Kapoor,Failed,Deposit,Retail,Uttar Pradesh,₹ 10344.33,₹ 20.69,₹ 3.72
T00030352,2025-08-12 00:00:00,Anaya Desai,Success,Loan EMI,Retail,Uttar Pradesh,₹ 5652.97,₹ 0.00,₹ 0.00
T00030682,2025-08-07 00:00:00,Rahul Mehta,Success,Refund,Premium,Uttar Pradesh,₹ 3809.89,₹ 0.00,₹ 0.00
T00031358,2025-08-19 00:00:00,Amit Sharma,Success,Fee Charge,Retail,Uttar Pradesh,₹ 649.10,₹ 0.00,₹ 0.00
T00031569,2025-08-13 00:00:00,Diya Mishra,Success,Interest Credit,Wealth,Uttar Pradesh,₹ 623.45,₹ 1.25,₹ 0.22
T00033202,2025-08-02 00:00:00,Priya Sharma,Success,Transfer,Retail,Uttar Pradesh,₹ 3291.95,₹ 3.29,₹ 0.59
T00033434,2025-08-27 00:00:00,Karan Jain,Success,Fee Charge,Corporate,Uttar Pradesh,₹ 227.25,₹ 0.00,₹ 0.00
T00034695,2025-08-08 00:00:00,Pari Kapoor,Success,Refund,Premium,Uttar Pradesh,₹ 1246.08,₹ 0.00,₹ 0.00
T00034799,2025-08-30 00:00:00,Arjun Gupta,Success,Transfer,Retail,Uttar Pradesh,₹ 35478.53,₹ 70.96,₹ 12.77
T00035883,2025-08-26 00:00:00,Nisha Mishra,Success,Withdrawal,Retail,Uttar Pradesh,₹ 1982.98,₹ 0.00,₹ 0.00
T00036141,2025-08-07 00:00:00,Riya Kulkarni,Success,Refund,Premium,Uttar Pradesh,₹ 4155.48,₹ 20.78,₹ 3.74
T00036591,2025-08-19 00:00:00,Kiara Kapoor,Failed,Withdrawal,Retail,Uttar Pradesh,₹ 3755.25,₹ 0.00,₹ 0.00
T00037468,2025-08-16 00:00:00,Sneha Kapoor,Success,Transfer,Retail,Uttar Pradesh,₹ 13305.39,₹ 26.61,₹ 4.79
T00037853,2025-08-17 00:00:00,Vivaan Mehta,Success,Bill Payment,Retail,Uttar Pradesh,₹ 4175.17,₹ 0.00,₹ 0.00
T00038121,2025-08-18 00:00:00,Rahul Singh,Success,Withdrawal,Retail,Uttar Pradesh,₹ 15897.66,₹ 15.90,₹ 2.86
T00038128,2025-08-11 00:00:00,Aarav Mehta,Success,Interest Credit,Corporate,Uttar Pradesh,₹ 825.19,₹ 0.83,₹ 0.15
T00038266,2025-08-27 00:00:00,Amit Patel,Success,Bill Payment,Premium,Uttar Pradesh,₹ 765.34,₹ 0.77,₹ 0.14
T00038371,2025-08-17 00:00:00,Kiara Verma,Success,Transfer,Corporate,Uttar Pradesh,₹ 4493.17,₹ 4.49,₹ 0.81
T00040439,2025-08-03 00:00:00,Sneha Kulkarni,Success,Interest Credit,Retail,Uttar Pradesh,₹ 1709.13,₹ 8.55,₹ 1.54
T00040463,2025-08-07 00:00:00,Vihaan Kapoor,Success,Interest Credit,Retail,Uttar Pradesh,₹ 2320.39,₹ 4.64,₹ 0.84
T00040986,2025-08-31 00:00:00,Priya Patel,Success,Fee Charge,Retail,Uttar Pradesh,₹ 410.57,₹ 0.00,₹ 0.00
T00041201,2025-08-02 00:00:00,Aarav Joshi,Success,Investment,Retail,Uttar Pradesh,₹ 11363.60,₹ 11.36,₹ 2.04
T00041389,2025-08-15 00:00:00,Ishaan Agarwal,Success,Transfer,Corporate,Uttar Pradesh,₹ 1762.15,₹ 0.00,₹ 0.00
T00041586,2025-08-02 00:00:00,Aditya Malhotra,Success,Transfer,SME,Uttar Pradesh,₹ 20811.32,₹ 104.06,₹ 18.73
T00041766,2025-08-13 00:00:00,Vivaan Iyer,Success,Interest Credit,Premium,Uttar Pradesh,₹ 1393.50,₹ 6.97,₹ 1.25
T00041795,2025-08-24 00:00:00,Anika Gupta,Success,Investment,Retail,Uttar Pradesh,₹ 16955.61,₹ 84.78,₹ 15.26
T00042277,2025-08-19 00:00:00,Sai Bansal,Success,Card Payment,Retail,Uttar Pradesh,₹ 3103.20,₹ 0.00,₹ 0.00
T00043217,2025-08-05 00:00:00,Arjun Malhotra,Success,Interest Credit,Premium,Uttar Pradesh,₹ 1700.62,₹ 8.50,₹ 1.53
T00043306,2025-08-25 00:00:00,Anaya Singh,Success,Investment,Retail,Uttar Pradesh,₹ 1907.21,₹ 9.54,₹ 1.72
T00043649,2025-08-14 00:00:00,Sai Agarwal,Success,Transfer,Premium,Uttar Pradesh,₹ 25184.46,₹ 0.00,₹ 0.00
T00043745,2025-08-24 00:00:00,Sara Chopra,Success,Card Payment,Retail,Uttar Pradesh,₹ 1677.14,₹ 0.00,₹ 0.00
T00044137,2025-08-13 00:00:00,Reyansh Verma,Success,Transfer,Premium,Uttar Pradesh,₹ 2837.78,₹ 0.00,₹ 0.00
T00044379,2025-08-01 00:00:00,Neha Reddy,Success,Deposit,Retail,Uttar Pradesh,₹ 21968.61,₹ 21.97,₹ 3.95
T00045483,2025-08-19 00:00:00,Arjun Bansal,Success,Deposit,Retail,Uttar Pradesh,₹ 13101.52,₹ 13.10,₹ 2.36
T00046992,2025-08-05 00:00:00,Kabir Chopra,Success,Transfer,Premium,Uttar Pradesh,₹ 15567.78,₹ 77.84,₹ 14.01
T00047581,2025-08-11 00:00:00,Reyansh Patel,Success,Refund,SME,Uttar Pradesh,₹ 2883.31,₹ 2.88,₹ 0.52
T00048514,2025-08-26 00:00:00,Anika Mishra,Failed,Fee Charge,Retail,Uttar Pradesh,₹ 316.50,₹ 0.32,₹ 0.06
T00048540,2025-08-18 00:00:00,Nisha Iyer,Success,Loan EMI,Retail,Uttar Pradesh,₹ 5110.59,₹ 10.22,₹ 1.84
T00048593,2025-08-07 00:00:00,Pooja Joshi,Success,Card Payment,Retail,Uttar Pradesh,₹ 8653.84,₹ 0.00,₹ 0.00
T00048640,2025-08-24 00:00:00,Aarav Mishra,Pending,Deposit,SME,Uttar Pradesh,₹ 2284.14,₹ 0.00,₹ 0.00
T00048775,2025-08-05 00:00:00,Kabir Sharma,Success,Card Payment,SME,Uttar Pradesh,₹ 8784.94,₹ 43.92,₹ 7.91
T00048777,2025-08-02 00:00:00,Ayaan Joshi,Success,Transfer,Retail,Uttar Pradesh,₹ 25853.46,₹ 51.71,₹ 9.31
T00049257,2025-08-31 00:00:00,Pooja Joshi,Success,Fee Charge,SME,Uttar Pradesh,₹ 856.68,₹ 0.00,₹ 0.00
T00049276,2025-08-15 00:00:00,Myra Reddy,Success,Fee Charge,Retail,Uttar Pradesh,₹ 938.83,₹ 0.00,₹ 0.00
T00049290,2025-08-09 00:00:00,Kiara Chopra,Success,Withdrawal,SME,Uttar Pradesh,₹ 3514.30,₹ 3.51,₹ 0.63
T00049393,2025-08-13 00:00:00,Aarav Mishra,Success,Interest Credit,SME,Uttar Pradesh,₹ 840.37,₹ 0.84,₹ 0.15
T00049405,2025-08-23 00:00:00,Rahul Kapoor,Success,Refund,Retail,Uttar Pradesh,₹ 3635.64,₹ 7.27,₹ 1.31
T00049413,2025-08-11 00:00:00,Priya Kumar,Success,Interest Credit,Premium,Uttar Pradesh,₹ 3476.09,₹ 0.00,₹ 0.00
T00049902,2025-08-09 00:00:00,Sneha Verma,Success,Withdrawal,SME,Uttar Pradesh,₹ 8067.36,₹ 40.34,₹ 7.26
T00000259,2025-08-07 00:00:00,Pooja Gupta,Pending,Transfer,SME,West Bengal,₹ 16426.70,₹ 0.00,₹ 0.00
T00000357,2025-08-04 00:00:00,Anaya Bansal,Success,Investment,Premium,West Bengal,₹ 4573.39,₹ 0.00,₹ 0.00
T00000723,2025-08-01 00:00:00,Arjun Patel,Success,Refund,Corporate,West Bengal,₹ 3945.16,₹ 3.95,₹ 0.71
T00001005,2025-08-02 00:00:00,Aarav Verma,Success,Loan EMI,Premium,West Bengal,₹ 4497.00,₹ 8.99,₹ 1.62
T00001339,2025-08-24 00:00:00,Pooja Reddy,Success,Card Payment,Corporate,West Bengal,₹ 3929.90,₹ 0.00,₹ 0.00
T00001463,2025-08-08 00:00:00,Arjun Kumar,Failed,Card Payment,Premium,West Bengal,₹ 8625.42,₹ 0.00,₹ 0.00
T00002685,2025-08-03 00:00:00,Ishaan Singh,Success,Investment,Retail,West Bengal,₹ 5057.95,₹ 5.06,₹ 0.91
T00003300,2025-08-04 00:00:00,Anaya Reddy,Success,Fee Charge,Retail,West Bengal,₹ 915.36,₹ 0.92,₹ 0.17
T00005084,2025-08-10 00:00:00,Neha Mishra,Success,Deposit,Retail,West Bengal,₹ 1422.24,₹ 7.11,₹ 1.28
T00005276,2025-08-31 00:00:00,Aadhya Singh,Success,Transfer,Retail,West Bengal,₹ 10300.54,₹ 0.00,₹ 0.00
T00007136,2025-08-06 00:00:00,Anaya Kulkarni,Success,Deposit,Retail,West Bengal,₹ 43350.53,₹ 0.00,₹ 0.00
T00007603,2025-08-15 00:00:00,Vivaan Mishra,Failed,Investment,Premium,West Bengal,₹ 4476.78,₹ 0.00,₹ 0.00
T00007606,2025-08-11 00:00:00,Ayaan Singh,Success,Deposit,Retail,West Bengal,₹ 14312.57,₹ 0.00,₹ 0.00
T00008552,2025-08-24 00:00:00,Ayaan Iyer,Success,Loan EMI,Premium,West Bengal,₹ 15310.14,₹ 30.62,₹ 5.51
T00009589,2025-08-25 00:00:00,Ayaan Iyer,Success,Transfer,Premium,West Bengal,₹ 15720.37,₹ 78.60,₹ 14.15
T00009658,2025-08-07 00:00:00,Ira Chopra,Failed,Investment,Retail,West Bengal,₹ 5603.74,₹ 5.60,₹ 1.01
T00013891,2025-08-21 00:00:00,Ishaan Chopra,Success,Deposit,Retail,West Bengal,₹ 3632.85,₹ 0.00,₹ 0.00
T00015307,2025-08-22 00:00:00,Rahul Mishra,Success,Bill Payment,Retail,West Bengal,₹ 11048.79,₹ 11.05,₹ 1.99
T00015473,2025-08-19 00:00:00,Sneha Bansal,Success,Transfer,Retail,West Bengal,₹ 9181.84,₹ 0.00,₹ 0.00
T00016144,2025-08-13 00:00:00,Aditya Malhotra,Success,Loan EMI,Retail,West Bengal,₹ 1352.96,₹ 1.35,₹ 0.24
T00016594,2025-08-03 00:00:00,Vivaan Kumar,Success,Fee Charge,Retail,West Bengal,₹ 216.51,₹ 0.00,₹ 0.00
T00017544,2025-08-16 00:00:00,Karan Gupta,Success,Withdrawal,Retail,West Bengal,₹ 5929.22,₹ 5.93,₹ 1.07
T00017921,2025-08-23 00:00:00,Pari Malhotra,Success,Fee Charge,Premium,West Bengal,₹ 27.14,₹ 0.05,₹ 0.01
T00018066,2025-08-02 00:00:00,Anaya Bansal,Failed,Investment,Premium,West Bengal,₹ 7811.46,₹ 0.00,₹ 0.00
T00018294,2025-08-03 00:00:00,Riya Agarwal,Failed,Deposit,Retail,West Bengal,₹ 3761.65,₹ 7.52,₹ 1.35
T00018854,2025-08-01 00:00:00,Sai Desai,Success,Interest Credit,Retail,West Bengal,₹ 2994.89,₹ 14.97,₹ 2.69
T00019354,2025-08-23 00:00:00,Aarav Mehta,Success,Withdrawal,Premium,West Bengal,₹ 1672.12,₹ 0.00,₹ 0.00
T00021492,2025-08-01 00:00:00,Neha Sharma,Success,Withdrawal,SME,West Bengal,₹ 4508.97,₹ 0.00,₹ 0.00
T00023639,2025-08-21 00:00:00,Krishna Malhotra,Success,Transfer,Premium,West Bengal,₹ 17626.97,₹ 0.00,₹ 0.00
T00023790,2025-08-03 00:00:00,Reyansh Nair,Failed,Bill Payment,Premium,West Bengal,₹ 10692.03,₹ 0.00,₹ 0.00
T00024562,2025-08-01 00:00:00,Krishna Chopra,Success,Card Payment,Retail,West Bengal,₹ 3594.99,₹ 0.00,₹ 0.00
T00024859,2025-08-14 00:00:00,Neha Reddy,Success,Bill Payment,SME,West Bengal,₹ 3566.25,₹ 17.83,₹ 3.21
T00025172,2025-08-23 00:00:00,Pari Malhotra,Success,Card Payment,Premium,West Bengal,₹ 2393.69,₹ 0.00,₹ 0.00
T00025400,2025-08-11 00:00:00,Ayaan Reddy,Success,Refund,Retail,West Bengal,₹ 3279.33,₹ 0.00,₹ 0.00
T00025843,2025-08-08 00:00:00,Arjun Chopra,Failed,Loan EMI,Retail,West Bengal,₹ 8154.89,₹ 8.15,₹ 1.47
T00026063,2025-08-16 00:00:00,Sneha Kulkarni,Failed,Transfer,Retail,West Bengal,₹ 7155.96,₹ 7.16,₹ 1.29
T00026476,2025-08-09 00:00:00,Pooja Mehta,Success,Bill Payment,Retail,West Bengal,₹ 3456.15,₹ 6.91,₹ 1.24
T00027184,2025-08-20 00:00:00,Karan Gupta,Success,Card Payment,Retail,West Bengal,₹ 1894.46,₹ 3.79,₹ 0.68
T00027798,2025-08-19 00:00:00,Arjun Iyer,Pending,Deposit,Retail,West Bengal,₹ 5280.05,₹ 0.00,₹ 0.00
T00030018,2025-08-27 00:00:00,Anaya Jain,Success,Withdrawal,Premium,West Bengal,₹ 1067.86,₹ 0.00,₹ 0.00
T00031349,2025-08-11 00:00:00,Ira Jain,Success,Bill Payment,Premium,West Bengal,₹ 2605.70,₹ 2.61,₹ 0.47
T00032739,2025-08-16 00:00:00,Vivaan Mishra,Success,Deposit,Premium,West Bengal,₹ 4225.47,₹ 0.00,₹ 0.00
T00033011,2025-08-24 00:00:00,Aadhya Kulkarni,Success,Fee Charge,SME,West Bengal,₹ 699.91,₹ 0.00,₹ 0.00
T00033541,2025-08-04 00:00:00,Vihaan Bansal,Success,Interest Credit,Premium,West Bengal,₹ 4365.17,₹ 0.00,₹ 0.00
T00033789,2025-08-10 00:00:00,Ayaan Iyer,Success,Deposit,Premium,West Bengal,₹ 11023.70,₹ 0.00,₹ 0.00
T00033909,2025-08-03 00:00:00,Rohan Chopra,Success,Deposit,Retail,West Bengal,₹ 21586.69,₹ 43.17,₹ 7.77
T00035034,2025-08-23 00:00:00,Sai Patel,Success,Loan EMI,Retail,West Bengal,₹ 15752.22,₹ 0.00,₹ 0.00
T00036126,2025-08-06 00:00:00,Karan Singh,Success,Fee Charge,SME,West Bengal,₹ 360.79,₹ 1.80,₹ 0.32
T00038992,2025-08-30 00:00:00,Karan Malhotra,Success,Card Payment,Retail,West Bengal,₹ 5586.48,₹ 27.93,₹ 5.03
T00040329,2025-08-30 00:00:00,Vivaan Kumar,Success,Transfer,Retail,West Bengal,₹ 15452.33,₹ 77.26,₹ 13.91
T00041098,2025-08-30 00:00:00,Ira Kumar,Success,Interest Credit,SME,West Bengal,₹ 344.91,₹ 0.00,₹ 0.00
T00045995,2025-08-22 00:00:00,Karan Gupta,Success,Refund,Retail,West Bengal,₹ 2394.22,₹ 4.79,₹ 0.86
T00047445,2025-08-27 00:00:00,Diya Agarwal,Success,Transfer,Retail,West Bengal,₹ 4778.18,₹ 4.78,₹ 0.86
T00047679,2025-08-14 00:00:00,Ishaan Gupta,Success,Card Payment,SME,West Bengal,₹ 953.62,₹ 4.77,₹ 0.86
T00048095,2025-08-20 00:00:00,Karan Gupta,Success,Transfer,Retail,West Bengal,₹ 3687.31,₹ 3.69,₹ 0.66
T00048479,2025-08-11 00:00:00,Ira Chopra,Success,Card Payment,Retail,West Bengal,₹ 3567.27,₹ 0.00,₹ 0.00
T00048783,2025-08-12 00:00:00,Sai Patel,Success,Loan EMI,Retail,West Bengal,₹ 9099.56,₹ 9.10,₹ 1.64
T00048951,2025-08-28 00:00:00,Myra Bansal,Success,Interest Credit,Retail,West Bengal,₹ 1429.21,₹ 0.00,₹ 0.00
T00049075,2025-08-03 00:00:00,Amit Malhotra,Success,Withdrawal,Retail,West Bengal,₹ 4161.07,₹ 0.00,₹ 0.00
T00049501,2025-08-01 00:00:00,Pari Malhotra,Success,Card Payment,Premium,West Bengal,₹ 1441.45,₹ 1.44,₹ 0.26
T00049633,2025-08-12 00:00:00,Arjun Malhotra,Success,Transfer,Retail,West Bengal,₹ 8762.17,₹ 8.76,₹ 1.58
